YEAR,MONTH,DAY,COUNTRY,LATITUDE,LONGITUDE,DISTANCE_FROM_SOURCE,MAXIMUM_HEIGHT
2007,1,13,CHILE,-23.65,-70.404,15303,0.1
2007,1,13,CHILE,-20.217,-70.156,15051,0.09
2007,1,13,CHILE,-36.6953,-73.1063,15977,0.08
2007,3,25,JAPAN,36.567,136.65,86,0.1
2007,3,25,JAPAN,37.5,137.15,53,0.1
2007,3,25,SOLOMON ISLANDS,-9.429,159.955,1601,0.02
2007,3,25,VANUATU,-17.7553,168.3077,337,0.08
2007,4,1,SOLOMON ISLANDS,-7.75,156.667,89,
2007,4,1,SOLOMON ISLANDS,-6.917,155.883,214,
2007,4,1,SOLOMON ISLANDS,-7.083,157,153,
2007,4,1,SOLOMON ISLANDS,-8.043,159.454,269,
2007,4,1,PAPUA NEW GUINEA,-6.817,155.733,233,
2007,4,1,PAPUA NEW GUINEA,-6.867,155.7,231,
2007,4,1,PAPUA NEW GUINEA,-6.25,155.033,331,
2007,4,1,PAPUA NEW GUINEA,-6.733,147,1124,
2007,4,1,PAPUA NEW GUINEA,-11.31,154.23,442,
2007,4,1,"MICRONESIA, FED. STATES OF",4.052,146.592,1811,
2007,4,1,"MARSHALL ISLANDS, REP. OF",11.575,154.588,2245,
2007,4,1,PAPUA NEW GUINEA,-9.253,152.874,467,3.5
2007,4,1,PAPUA NEW GUINEA,-9.204,152.941,458,2
2007,4,1,PAPUA NEW GUINEA,-9.23,152.951,458,
2007,4,1,PAPUA NEW GUINEA,-9.295,153.685,381,
2007,4,1,PAPUA NEW GUINEA,-9.556,152.444,520,
2007,4,1,SOLOMON ISLANDS,-7.1102,156.8215,152,2.48
2007,4,1,SOLOMON ISLANDS,-7.19669,156.90525,141,2.18
2007,4,1,SOLOMON ISLANDS,-7.19661,156.90536,141,2.18
2007,4,1,SOLOMON ISLANDS,-7.29418,157.08811,130,1.52
2007,4,1,SOLOMON ISLANDS,-6.95518,156.69297,172,1.47
2007,4,1,SOLOMON ISLANDS,-6.95503,156.69324,172,1.57
2007,4,1,SOLOMON ISLANDS,-6.95494,156.69336,172,1.37
2007,4,1,SOLOMON ISLANDS,-6.95455,156.69371,172,1.57
2007,4,1,SOLOMON ISLANDS,-6.84835,156.56144,187,3.22
2007,4,1,SOLOMON ISLANDS,-6.84823,156.56155,187,3.22
2007,4,1,SOLOMON ISLANDS,-6.84824,156.56166,187,2.62
2007,4,1,SOLOMON ISLANDS,-6.8909,156.63657,180,3.28
2007,4,1,SOLOMON ISLANDS,-6.89013,156.63721,180,3.28
2007,4,1,SOLOMON ISLANDS,-7.10968,156.818,152,2.24
2007,4,1,SOLOMON ISLANDS,-7.10958,156.81788,152,2.44
2007,4,1,SOLOMON ISLANDS,-7.11034,156.82147,152,2.58
2007,4,1,SOLOMON ISLANDS,-7.0291,156.7594,162,4.76
2007,4,1,SOLOMON ISLANDS,-7.02486,156.75684,163,3.15
2007,4,1,SOLOMON ISLANDS,-7.02486,156.75684,163,3.85
2007,4,1,SOLOMON ISLANDS,-7.02357,156.758,163,4.25
2007,4,1,SOLOMON ISLANDS,-6.95551,156.69242,172,1.87
2007,4,1,SOLOMON ISLANDS,-7.03147,156.75986,162,2.08
2007,4,1,SOLOMON ISLANDS,-7.03147,156.75986,162,2.08
2007,4,1,SOLOMON ISLANDS,-7.03047,156.76022,162,1.98
2007,4,1,SOLOMON ISLANDS,-7.03026,156.7588,162,3.86
2007,4,1,SOLOMON ISLANDS,-7.03026,156.75909,162,4.16
2007,4,1,SOLOMON ISLANDS,-7.02891,156.75827,162,3.46
2007,4,1,SOLOMON ISLANDS,-7.03177,156.75974,162,2.28
2007,4,1,NEW ZEALAND,-43.7315,-176.733,4674,0.1
2007,4,1,NEW ZEALAND,-43.57,172.773,4193,0.07
2007,4,1,NEW ZEALAND,-42.4129,173.7028,4113,0.07
2007,4,1,NEW ZEALAND,-41.908,171.433,3979,0.51
2007,4,1,NEW ZEALAND,-39.055,174.033,3802,0.33
2007,4,1,NEW ZEALAND,-41.048,173.027,3953,0.18
2007,4,1,NEW ZEALAND,-40.842,174.938,4012,0.21
2007,4,1,NEW ZEALAND,-36.921,174.461,3621,0.12
2007,4,1,PAPUA NEW GUINEA,-9.022,152.808,470,
2007,4,1,SOLOMON ISLANDS,-8.49934,157.26209,24,1.85
2007,4,1,SOLOMON ISLANDS,-8.33035,157.27049,29,0.88
2007,4,1,SOLOMON ISLANDS,-8.33019,157.27009,29,0.98
2007,4,1,SOLOMON ISLANDS,-8.32999,157.27033,29,1.08
2007,4,1,SOLOMON ISLANDS,-8.40351,157.33587,33,3.35
2007,4,1,SOLOMON ISLANDS,-8.40483,157.33736,33,2.25
2007,4,1,SOLOMON ISLANDS,-8.42366,157.31234,30,2.34
2007,4,1,SOLOMON ISLANDS,-8.42434,157.31305,30,3.64
2007,4,1,USA,35.17666,-120.755,9851,0.09
2007,4,1,USA TERRITORY,-14.2766,-170.689,3574,0.08
2007,4,1,TONGA,-21.138,-175.1815,3294,0.07
2007,4,1,USA TERRITORY,28.215,-177.361,4920,0.07
2007,4,1,NEW ZEALAND,-43.975,168.616,4106,0.38
2007,4,1,USA,19.7303,-155.0553,6110,0.07
2007,4,1,USA,51.863,-176.632,7165,0.07
2007,4,1,USA,21.3067,-157.867,5932,0.03
2007,4,1,"MARSHALL ISLANDS, REP. OF",8.733,167.733,2249,0.04
2007,4,1,SOLOMON ISLANDS,-8.22009,157.027,27,1.12
2007,4,1,SOLOMON ISLANDS,-8.23217,157.01779,26,2.28
2007,4,1,SOLOMON ISLANDS,-8.23051,157.01946,26,0.97
2007,4,1,SOLOMON ISLANDS,-8.11479,157.0466,38,1.02
2007,4,1,SOLOMON ISLANDS,-8.1003,157.00863,40,1.4
2007,4,1,SOLOMON ISLANDS,-8.06155,156.96846,45,1.97
2007,4,1,SOLOMON ISLANDS,-8.02028,156.94507,50,1.36
2007,4,1,SOLOMON ISLANDS,-7.94278,156.94785,58,0.96
2007,4,1,SOLOMON ISLANDS,-7.91213,156.96145,62,0.67
2007,4,1,SOLOMON ISLANDS,-6.73518,156.42536,204,0.92
2007,4,1,SOLOMON ISLANDS,-6.71519,156.39757,207,1.63
2007,4,1,SOLOMON ISLANDS,-6.71473,156.39859,207,1.48
2007,4,1,SOLOMON ISLANDS,-6.7101,156.39849,207,1.22
2007,4,1,SOLOMON ISLANDS,-7.03843,156.76537,161,1.87
2007,4,1,SOLOMON ISLANDS,-7.03827,156.76618,161,1.82
2007,4,1,SOLOMON ISLANDS,-7.03789,156.76451,161,2.48
2007,4,1,SOLOMON ISLANDS,-7.03769,156.76484,161,2.68
2007,4,1,SOLOMON ISLANDS,-7.0376,156.76506,161,3.08
2007,4,1,SOLOMON ISLANDS,-7.03773,156.76518,161,2.88
2007,4,1,SOLOMON ISLANDS,-7.03773,156.76518,161,2.58
2007,4,1,SOLOMON ISLANDS,-7.03732,156.76531,161,2.08
2007,4,1,SOLOMON ISLANDS,-7.03715,156.76557,161,2.58
2007,4,1,SOLOMON ISLANDS,-7.03762,156.76443,161,2.74
2007,4,1,SOLOMON ISLANDS,-7.03621,156.76245,161,2.71
2007,4,1,SOLOMON ISLANDS,-7.03607,156.76262,161,2.61
2007,4,1,SOLOMON ISLANDS,-7.03582,156.76275,161,3.51
2007,4,1,SOLOMON ISLANDS,-7.0356,156.76308,161,2.91
2007,4,1,SOLOMON ISLANDS,-7.7026,156.53714,101,3.54
2007,4,1,SOLOMON ISLANDS,-7.60462,156.51832,111,3.84
2007,4,1,SOLOMON ISLANDS,-7.60507,156.51927,111,1.94
2007,4,1,SOLOMON ISLANDS,-7.85518,156.71432,76,1.12
2007,4,1,SOLOMON ISLANDS,-7.94836,156.71572,67,1.05
2007,4,1,SOLOMON ISLANDS,-6.7122,156.39886,207,1.22
2007,4,1,SOLOMON ISLANDS,-8.28622,156.53326,59,4.36
2007,4,1,SOLOMON ISLANDS,-8.2603,156.54432,59,8.64
2007,4,1,SOLOMON ISLANDS,-8.25593,156.54368,60,2.53
2007,4,1,SOLOMON ISLANDS,-8.17148,156.57829,60,6.8
2007,4,1,SOLOMON ISLANDS,-8.17167,156.57854,60,6.59
2007,4,1,SOLOMON ISLANDS,-8.17218,156.57874,60,6.39
2007,4,1,SOLOMON ISLANDS,-8.15597,156.5712,62,4.56
2007,4,1,SOLOMON ISLANDS,-8.15627,156.57119,62,3.74
2007,4,1,SOLOMON ISLANDS,-8.12721,156.56125,65,5
2007,4,1,SOLOMON ISLANDS,-8.09706,156.53756,69,4.66
2007,4,1,SOLOMON ISLANDS,-8.04161,156.53636,73,3.43
2007,4,1,SOLOMON ISLANDS,-7.94681,156.51498,82,2.31
2007,4,1,SOLOMON ISLANDS,-7.93943,156.53558,81,1.81
2007,4,1,SOLOMON ISLANDS,-7.94515,156.55278,79,1.1
2007,4,1,SOLOMON ISLANDS,-7.97498,156.5711,75,1.1
2007,4,1,SOLOMON ISLANDS,-8.0274,156.58557,70,1.1
2007,4,1,SOLOMON ISLANDS,-8.06058,156.59763,66,1.1
2007,4,1,SOLOMON ISLANDS,-8.09347,156.60293,63,1.1
2007,4,1,SOLOMON ISLANDS,-7.89733,156.65465,76,2.5
2007,4,1,SOLOMON ISLANDS,-7.8586,156.59476,83,2.6
2007,4,1,SOLOMON ISLANDS,-7.8021,156.60745,88,4.17
2007,4,1,SOLOMON ISLANDS,-7.73091,156.5365,98,2.75
2007,4,1,SOLOMON ISLANDS,-7.73092,156.53656,98,2.55
2007,4,1,SOLOMON ISLANDS,-7.73024,156.53772,98,2.55
2007,4,1,SOLOMON ISLANDS,-7.70286,156.53659,101,2.94
2007,4,1,SOLOMON ISLANDS,-8.42588,157.31427,30,2.44
2007,4,1,SOLOMON ISLANDS,-8.43764,157.30758,29,1.23
2007,4,1,SOLOMON ISLANDS,-8.44961,157.39892,39,1.33
2007,4,1,SOLOMON ISLANDS,-8.44993,157.39937,39,0.73
2007,4,1,SOLOMON ISLANDS,-8.47434,157.27507,25,1.65
2007,4,1,SOLOMON ISLANDS,-8.1097,156.84099,45,3.26
2007,4,1,SOLOMON ISLANDS,-8.11264,156.90568,42,1
2007,4,1,SOLOMON ISLANDS,-8.09724,156.862,45,1.75
2007,4,1,SOLOMON ISLANDS,-8.09427,156.86127,45,1.24
2007,4,1,SOLOMON ISLANDS,-8.09434,156.86169,45,1.14
2007,4,1,SOLOMON ISLANDS,-8.09788,156.86418,45,1.63
2007,4,1,SOLOMON ISLANDS,-8.09914,156.86476,45,2.13
2007,4,1,SOLOMON ISLANDS,-8.10166,156.86682,44,2.32
2007,4,1,SOLOMON ISLANDS,-8.09217,156.83927,47,2.06
2007,4,1,SOLOMON ISLANDS,-8.24614,156.53593,61,9.55
2007,4,1,SOLOMON ISLANDS,-8.24619,156.53587,61,8.45
2007,4,1,SOLOMON ISLANDS,-8.24621,156.53588,61,8.25
2007,4,1,SOLOMON ISLANDS,-8.24452,156.53856,61,6.5
2007,4,1,SOLOMON ISLANDS,-8.24472,156.53831,61,5.1
2007,4,1,SOLOMON ISLANDS,-8.24493,156.53777,61,7.7
2007,4,1,SOLOMON ISLANDS,-8.24454,156.53735,61,4.5
2007,4,1,SOLOMON ISLANDS,-8.24454,156.53735,61,4.4
2007,4,1,SOLOMON ISLANDS,-8.24497,156.53766,61,6.9
2007,4,1,SOLOMON ISLANDS,-8.24532,156.53747,61,7.4
2007,4,1,SOLOMON ISLANDS,-8.24568,156.53718,61,12.1
2007,4,1,SOLOMON ISLANDS,-8.24489,156.53671,61,4.2
2007,4,1,SOLOMON ISLANDS,-8.24489,156.53671,61,4.7
2007,4,1,SOLOMON ISLANDS,-8.24513,156.53678,61,5.4
2007,4,1,SOLOMON ISLANDS,-8.24584,156.53697,61,9.5
2007,4,1,SOLOMON ISLANDS,-8.24534,156.53625,61,5
2007,4,1,SOLOMON ISLANDS,-8.24594,156.53583,61,5.8
2007,4,1,SOLOMON ISLANDS,-8.25074,156.53333,61,6.16
2007,4,1,SOLOMON ISLANDS,-8.26716,156.52929,61,3.63
2007,4,1,SOLOMON ISLANDS,-8.26696,156.52925,61,4.93
2007,4,1,SOLOMON ISLANDS,-8.26707,156.52943,61,3.83
2007,4,1,SOLOMON ISLANDS,-8.27349,156.53148,60,2.5
2007,4,1,SOLOMON ISLANDS,-8.27384,156.53107,60,4.2
2007,4,1,SOLOMON ISLANDS,-8.27364,156.5308,60,2.8
2007,4,1,SOLOMON ISLANDS,-8.28944,156.53432,59,3.57
2007,4,1,SOLOMON ISLANDS,-8.28725,156.53291,59,3.46
2007,4,1,SOLOMON ISLANDS,-8.30805,157.16506,22,0.62
2007,4,1,SOLOMON ISLANDS,-8.06735,156.80999,51,1.5
2007,4,1,SOLOMON ISLANDS,-8.05371,156.80667,52,1.5
2007,4,1,SOLOMON ISLANDS,-8.04271,156.77579,55,2.35
2007,4,1,SOLOMON ISLANDS,-8.04279,156.77627,55,3.55
2007,4,1,SOLOMON ISLANDS,-8.04136,156.77642,55,3.35
2007,4,1,SOLOMON ISLANDS,-8.04136,156.77642,55,3.25
2007,4,1,SOLOMON ISLANDS,-8.04167,156.77577,55,3.35
2007,4,1,SOLOMON ISLANDS,-8.09484,156.78568,50,4.62
2007,4,1,SOLOMON ISLANDS,-8.09449,156.78592,50,5.52
2007,4,1,SOLOMON ISLANDS,-8.09433,156.7858,50,6.12
2007,4,1,SOLOMON ISLANDS,-8.09379,156.7846,50,5.12
2007,4,1,SOLOMON ISLANDS,-8.08882,156.78313,50,4.92
2007,4,1,SOLOMON ISLANDS,-8.08816,156.78361,50,3.82
2007,4,1,SOLOMON ISLANDS,-8.10212,156.86597,44,2.32
2007,4,1,SOLOMON ISLANDS,-8.10038,156.86516,45,2.02
2007,4,1,SOLOMON ISLANDS,-9.429,159.955,338,0.21
2007,4,1,VANUATU,-17.7553,168.3077,1598,0.12
2007,4,1,PAPUA NEW GUINEA,-2.035,147.367,1288,0.09
2007,4,1,AUSTRALIA,-19.277,147.058,1614,0.11
2007,4,1,AUSTRALIA,-34.4738,150.9119,2960,0.05
2007,4,1,FIJI,-18.133,178.427,2549,0.04
2007,4,1,USA,20.895,-156.477,6037,0.13
2007,4,1,USA,34.008,-118.5,10030,0.11
2007,4,1,USA,32.715,-117.174,10127,0.1
2007,4,1,SOLOMON ISLANDS,-8.067,156.8,51,
2007,4,1,SOLOMON ISLANDS,-8.283,156.55,58,
2007,4,1,SOLOMON ISLANDS,-8.067,156.533,71,
2007,4,1,SOLOMON ISLANDS,-8.317,157.25,28,
2007,4,1,SOLOMON ISLANDS,-8.217,157.217,33,
2007,4,1,SOLOMON ISLANDS,-8,157.167,53,
2007,4,1,SOLOMON ISLANDS,-8.10922,156.84228,45,3.86
2007,4,1,SOLOMON ISLANDS,-8.10907,156.8422,45,4.06
2007,4,1,SOLOMON ISLANDS,-8.10761,156.84499,45,2.66
2007,4,1,SOLOMON ISLANDS,-8.10672,156.84569,45,2.56
2007,4,1,SOLOMON ISLANDS,-8.10618,156.84614,45,1.86
2007,4,1,SOLOMON ISLANDS,-8.104,156.84415,45,1.92
2007,4,1,SOLOMON ISLANDS,-8.24611,156.53594,61,8.55
2007,4,1,SOLOMON ISLANDS,-8.0914,156.78555,50,3.02
2007,4,1,SOLOMON ISLANDS,-8.09551,156.78719,49,5.72
2007,4,1,SOLOMON ISLANDS,-8.09541,156.78796,49,4.82
2007,4,1,SOLOMON ISLANDS,-8.09524,156.78776,49,5.02
2007,4,1,SOLOMON ISLANDS,-8.09509,156.7888,49,3.62
2007,4,1,SOLOMON ISLANDS,-8.09497,156.78851,49,5.22
2007,4,1,SOLOMON ISLANDS,-8.10849,156.81491,47,5.02
2007,4,1,SOLOMON ISLANDS,-8.10861,156.8159,46,4.82
2007,4,1,SOLOMON ISLANDS,-8.10937,156.81677,46,4.43
2007,4,1,SOLOMON ISLANDS,-8.10878,156.81708,46,2.53
2007,4,1,SOLOMON ISLANDS,-8.10778,156.81739,46,2.43
2007,4,1,SOLOMON ISLANDS,-8.10892,156.81791,46,5.73
2007,4,1,SOLOMON ISLANDS,-8.10806,156.82047,46,4.04
2007,4,1,SOLOMON ISLANDS,-8.10788,156.82006,46,6.34
2007,4,1,SOLOMON ISLANDS,-8.10535,156.82292,46,3.35
2007,4,1,SOLOMON ISLANDS,-8.10449,156.82221,46,3.35
2007,4,1,SOLOMON ISLANDS,-8.10937,156.84087,45,3.76
2007,4,1,SOLOMON ISLANDS,-7.29603,157.09022,130,1.5
2007,4,21,CHILE,-45.4,-72.7,15,7.6
2007,7,16,JAPAN,38,138.5,48,
2007,8,2,RUSSIA,47.033,142.05,21,0.19
2007,8,2,USA,51.378,179.302,51,0.03
2007,8,2,JAPAN,43.18,141.633,438,0.15
2007,8,2,JAPAN,43.96,141.68,351,0.1
2007,8,2,RUSSIA,46.67,141.855,50,0.1
2007,8,2,JAPAN,45.43,141.72,188,0.18
2007,8,2,JAPAN,44.353,143.353,330,0.14
2007,8,15,PERU,-14.05944,-76.26103,84,4.31
2007,8,15,PERU,-13.90843,-76.28229,68,7.05
2007,8,15,PERU,-13.90781,-76.28319,68,10.05
2007,8,15,PERU,-13.89207,-76.3081,65,5.33
2007,8,15,PERU,-13.89236,-76.30827,65,
2007,8,15,PERU,-13.89216,-76.30814,65,
2007,8,15,PERU,-13.89226,-76.30913,65,
2007,8,15,PERU,-13.89234,-76.30942,65,
2007,8,15,PERU,-13.89195,-76.31,65,
2007,8,15,PERU,-13.892,-76.30986,65,
2007,8,15,PERU,-13.89151,-76.31066,64,
2007,8,15,PERU,-13.89158,-76.31067,65,
2007,8,15,PERU,-13.89155,-76.31089,64,
2007,8,15,PERU,-13.89154,-76.3107,64,
2007,8,15,SAMOA,-13.8268,-171.7613,10199,0.13
2007,8,15,USA,48.125,-123.44,8256,0.05
2007,8,15,TONGA,-21.138,-175.1815,10341,0.03
2007,8,15,USA TERRITORY,28.215,-177.361,11749,0.06
2007,8,15,USA,55.337,-160.502,10852,0.04
2007,8,15,USA,53.883,-166.533,11205,0.1
2007,8,15,VANUATU,-17.7553,168.3077,12101,0.14
2007,8,15,"MARSHALL ISLANDS, REP. OF",8.733,167.733,12996,0.04
2007,8,15,JAPAN,43.2781,145.5678,14807,0.12
2007,8,15,JAPAN,39.017,141.75,15305,0.04
2007,8,15,JAPAN,26.217,127.667,17116,0.06
2007,8,15,JAPAN,34.6083,138.2222,15802,0.07
2007,8,15,JAPAN,32.7792,132.9589,16328,0.13
2007,8,15,JAPAN,24.333,124.167,17523,0.04
2007,8,15,PHILIPPINES,7.083,125.633,17490,0.01
2007,8,15,PERU,-13.83891,-76.25614,63,1.85
2007,8,15,PERU,-13.83221,-76.24908,63,2.46
2007,8,15,PERU,-13.83271,-76.24818,63,2.46
2007,8,15,PERU,-13.83271,-76.24803,63,2.41
2007,8,15,PERU,-13.83291,-76.24801,63,2.16
2007,8,15,PERU,-13.7967,-76.24309,60,2.25
2007,8,15,PERU,-13.75518,-76.23002,58,2.44
2007,8,15,PERU,-13.74549,-76.22738,57,2.45
2007,8,15,PERU,-13.74557,-76.22709,57,2.35
2007,8,15,PERU,-13.72981,-76.22265,56,2.51
2007,8,15,PERU,-13.72989,-76.22233,56,2.71
2007,8,15,PERU,-13.72995,-76.22219,56,1.81
2007,8,15,PERU,-13.71,-76.21862,55,2.28
2007,8,15,PERU,-13.54331,-76.18658,48,2.37
2007,8,15,PERU,-13.46933,-76.18911,46,2.21
2007,8,15,PERU,-13.43379,-76.18864,45,3.54
2007,8,15,PERU,-13.43367,-76.18836,45,3.34
2007,8,15,PERU,-13.33603,-76.23595,40,2.07
2007,8,15,PERU,-13.89138,-76.31075,64,5.63
2007,8,15,PERU,-13.89026,-76.31268,64,3.83
2007,8,15,PERU,-13.89004,-76.31255,64,4.93
2007,8,15,PERU,-13.87649,-76.32054,63,3.63
2007,8,15,PERU,-13.87776,-76.32271,63,3.83
2007,8,15,PERU,-13.88555,-76.32289,63,4.13
2007,8,15,PERU,-13.89406,-76.31486,65,5.27
2007,8,15,PERU,-13.89598,-76.31563,65,4.47
2007,8,15,PERU,-13.8961,-76.31585,65,4.87
2007,8,15,PERU,-13.89751,-76.31154,65,5.66
2007,8,15,PERU,-13.80349,-76.29115,57,3.15
2007,8,15,PERU,-13.82918,-76.30449,59,2.37
2007,8,15,PERU,-13.85088,-76.31255,60,3.07
2007,8,15,PERU,-13.86995,-76.26173,65,2.98
2007,8,15,PERU,-13.94372,-76.27707,71,7.13
2007,8,15,PERU,-13.84501,-76.25213,64,2.43
2007,8,15,PERU,-13.84453,-76.25173,64,3.13
2007,8,15,PERU,-13.84551,-76.25304,64,2.95
2007,8,15,PERU,-13.84539,-76.25303,64,2.85
2007,8,15,PERU,-13.83862,-76.25793,63,2.25
2007,8,15,PERU,-13.69896,-76.21603,54,2.41
2007,8,15,PERU,-13.69944,-76.21439,55,2.41
2007,8,15,PERU,-14.14981,-76.24852,93,3.03
2007,8,15,PERU,-14.15024,-76.25195,93,1.03
2007,8,15,PERU,-14.17219,-76.19993,98,2.93
2007,8,15,PERU,-14.17047,-76.19981,98,1.93
2007,8,15,PERU,-14.21858,-76.15536,104,3.14
2007,8,15,PERU,-14.21696,-76.15826,104,4.34
2007,8,15,PERU,-14.14939,-76.22928,94,4.4
2007,8,15,PERU,-14.14525,-76.2338,93,4.19
2007,8,15,PERU,-14.05957,-76.26131,84,5.71
2007,8,15,PERU,-13.02709,-76.48229,42,2.1
2007,8,15,PERU,-13.02731,-76.48176,42,2.4
2007,8,15,PERU,-12.83264,-76.5391,62,1.73
2007,8,15,PERU,-12.83223,-76.53883,62,1.33
2007,8,15,PERU,-12.77453,-76.60939,68,1.55
2007,8,15,PERU,-12.68349,-76.65625,78,1.18
2007,8,15,PERU,-12.53603,-76.75317,96,1.72
2007,8,15,PERU,-12.53529,-76.75285,96,0.92
2007,8,15,PERU,-12.31045,-76.8433,122,2.66
2007,8,15,PERU,-12.23104,-76.97479,135,2.49
2007,8,15,PERU,-12.06913,-77.16673,159,0.8
2007,8,15,NEW ZEALAND,-43.7315,-176.733,9778,0.3
2007,8,15,NEW ZEALAND,-42.4129,173.7028,10558,0.25
2007,8,15,NEW ZEALAND,-43.6058,172.7222,10579,0.17
2007,8,15,NEW ZEALAND,-43.57,172.773,10576,0.22
2007,8,15,NEW ZEALAND,-44.392,171.254,10649,0.26
2007,8,15,NEW ZEALAND,-45.9523,170.3867,10636,0.13
2007,8,15,CHILE,-19.547,-74.813,711,0.05
2007,8,15,CHILE,-20.217,-70.156,1024,0.15
2007,8,15,PERU,-13.69644,-76.21698,54,2.19
2007,8,15,PERU,-13.33554,-76.23533,40,1.87
2007,8,15,PERU,-13.14159,-76.39141,36,4.21
2007,8,15,CHILE,-18.467,-70.333,877,0.36
2007,8,15,CHILE,-23.65,-70.404,1315,0.16
2007,8,15,CHILE,-26.283,-80.117,1481,0.27
2007,8,15,CHILE,-27.0644,-70.8247,1636,0.19
2007,8,15,CHILE,-29.95,-71.3353,1920,0.27
2007,8,15,CHILE,-33.033,-71.633,2243,0.18
2007,8,15,CHILE,-33.5833,-71.6189,2302,0.17
2007,8,15,CHILE,-33.636017,-78.829881,2264,0.2
2007,8,15,CHILE,-36.6953,-73.1063,2616,0.35
2007,8,15,CHILE,-41.867,-73.8278,3179,0.06
2007,8,15,FRENCH POLYNESIA,-8.9148,-140.0958,6930,0.3
2007,8,15,ECUADOR,-0.7533,-90.3117,2063,0.27
2007,8,15,USA,33.719,-118.272,6849,0.06
2007,8,15,USA,32.715,-117.174,6698,0.05
2007,8,15,USA,41.7456,-124.184,7830,0.16
2007,8,15,MEXICO,16.833,-99.917,4226,0.2
2007,8,15,FRENCH POLYNESIA,-23.1203,-134.969,6221,0.06
2007,8,15,USA,19.7303,-155.0553,9339,0.37
2007,8,15,USA,20.895,-156.477,9518,0.28
2007,8,15,USA,20.0366,-155.829,9426,0.11
2007,8,15,USA,21.927,-159.36,9836,0.03
2007,8,15,USA TERRITORY,-14.2766,-170.689,10075,0.17
2007,8,15,USA TERRITORY,28.215,-177.361,11749,0.06
2007,8,15,USA,21.3067,-157.867,9669,0.04
2007,8,15,USA,57.201,-153.305,10478,0.1
2007,8,15,PERU,-12.05,-77.15,160,1
2007,8,15,PERU,-12.08,-77.17,158,1
2007,8,15,PERU,-13.69635,-76.21433,54,3.09
2007,8,15,PERU,-13.69896,-76.21603,54,2.71
2007,8,15,MEXICO,22.883,-109.9,5424,0.07
2007,8,15,USA,34.008,-118.5,6887,0.07
2007,8,15,USA,34.4803,-119.69,7003,0.09
2007,8,15,USA,35.17666,-120.755,7127,0.08
2007,8,15,USA,37.997,-122.975,7482,0.06
2007,8,15,USA,38.914,-123.711,7597,0.04
2007,9,2,VANUATU,-17.7553,168.3077,736,0.05
2007,9,2,SOLOMON ISLANDS,-9.429,159.955,680,0.02
2007,9,12,INDONESIA,1.729,98.785,744,0.09
2007,9,12,INDONESIA,-4.58738,103.12446,196,1.4
2007,9,12,INDONESIA,-4.47753,102.89955,170,3.5
2007,9,12,INDONESIA,-8.283,111.717,1221,0.21
2007,9,12,INDONESIA,5.826,95.347,1323,0.08
2007,9,12,INDONESIA,-8.745,115.21,1602,0.02
2007,9,12,KENYA,-2.282,40.909,6716,0.04
2007,9,12,MALDIVES,6.767,73.167,3370,0.12
2007,9,12,MALDIVES,4.18,73.52,3239,0.11
2007,9,12,MALDIVES,-0.7,73.167,3160,0.07
2007,9,12,MAURITIUS,-19.683,63.417,4446,0.57
2007,9,12,OMAN,16.941,54.008,5720,0.66
2007,9,12,OMAN,20.417,58.733,5413,0.66
2007,9,12,SEYCHELLES,-4.683,55.517,5083,0.2
2007,9,12,SRI LANKA,6.933,79.85,2703,0.3
2007,9,12,SRI LANKA,8.567,81.233,2661,0.3
2007,9,12,THAILAND,7.833,98.433,1403,0.04
2007,9,12,THAILAND,8.905,88.54,2056,0.02
2007,9,12,INDONESIA,-2.96731,101.43793,164,1.8
2007,9,12,INDONESIA,-3.07636,101.51154,152,2.2
2007,9,12,INDONESIA,-3.78538,102.25414,122,1.7
2007,9,12,INDONESIA,-3.42991,101.90155,127,5
2007,9,12,UK TERRITORY,-7.283,72.4,3220,0.05
2007,9,12,INDONESIA,-7.733,109,920,0.26
2007,9,12,INDIA,15.5,73.8,3759,0.15
2007,9,12,INDIA,10.5667,72.6167,3595,0.03
2007,9,12,INDONESIA,-3.42978,101.90058,127,2.35
2007,9,12,INDONESIA,-2.58819,101.11283,208,2.75
2007,9,12,INDONESIA,-2.58761,101.11258,208,2.15
2007,9,12,INDONESIA,-2.58567,101.11169,208,3.6
2007,9,12,INDONESIA,-3.10175,101.52642,150,1.8
2007,9,12,INDONESIA,-3.10175,101.52643,150,1.8
2007,9,12,INDONESIA,-3.11234,101.52225,148,2
2007,9,12,INDONESIA,-3.27505,101.6645,133,1.9
2007,9,12,INDONESIA,-3.32086,101.72724,131,3.3
2007,9,12,INDONESIA,-3.43523,101.90923,127,3
2007,9,12,INDONESIA,-3.53072,102.03394,125,3
2007,9,12,INDONESIA,-3.53163,102.03592,125,3.9
2007,9,12,INDONESIA,-3.78209,102.26022,123,1.4
2007,9,12,INDONESIA,-3.78549,102.25116,122,1.4
2007,9,12,INDONESIA,-3.79666,102.25028,121,1.4
2007,9,12,INDONESIA,-3.88556,102.30352,121,1.2
2007,9,12,INDONESIA,-3.90038,102.27493,117,1.7
2007,9,12,INDONESIA,-4.14423,102.51948,132,2
2007,9,12,INDONESIA,-4.35269,102.7943,159,1.7
2007,9,12,AUSTRALIA,-12.117,96.883,986,0.12
2007,9,12,INDONESIA,-0.95,100.3667,404,0.98
2007,9,30,AUSTRALIA,-46.922,160.562,375,0.04
